Date,Open,High,Low,Close,Adj Close,Volume,ma,ema,%k,%d,SignalLine,macd_Histogram,sd,upperband,lowerband,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Chikou Span,Prev Close,TR,+DM,-DM,ATR,+DI,-DI,DX,ADX
2023-03-03,3354.0,3358.0,3331.10009765625,3342.14990234375,3253.849853515625,1043190,3423.432146344866,3396.4080107398127,15.35804616572448,18.12674718896709,-12.418342125602713,-13.758177812528437,80.61147438231849,3584.655095109503,3262.209197580229,3404.39990234375,3437.449951171875,3350.4874877929688,3321.824951171875,3139.5,3321.449951171875,36.550048828125,0.0,13.10009765625,61.232142857142854,0.3674426764362788,15.473944663167103,95.36097857391981,49.495297058138895
2023-03-06,3361.89990234375,3404.949951171875,3359.0,3371.85009765625,3282.76513671875,1334132,3414.2714320591517,3393.1336223286708,26.154187485024096,16.44858790153916,-15.431256630762762,-9.038743515480148,78.48792107396709,3571.247274207086,3257.2955899112176,3376.14990234375,3437.449951171875,3350.4874877929688,3321.824951171875,3130.75,3342.14990234375,62.800048828125,46.949951171875,0.0,62.685703822544646,5.708735400869458,12.653864118582927,37.822143375485375,51.271231380468755
2023-03-08,3364.0,3396.0,3330.85009765625,3390.39990234375,3300.824951171875,1844590,3404.96786063058,3392.7691263306815,32.897116639007464,24.803116763252017,-16.867683874624156,-4.309281731584186,72.391180731954,3549.750222094488,3260.1854991666723,3376.14990234375,3437.449951171875,3359.4749755859375,3321.824951171875,3089.60009765625,3371.85009765625,65.14990234375,0.0,0.0,62.635689871651785,5.582161050464936,12.663968098277708,38.81265439963623,53.153808210737374
2023-03-09,3385.0,3385.0,3330.85009765625,3336.85009765625,3248.68994140625,1648500,3389.1678641183034,3385.3132558407574,15.460332766736402,24.837212296922658,-18.402990589965377,-4.605920146023671,59.37960958832899,3507.9270832949614,3270.4086449416454,3366.9249267578125,3437.449951171875,3366.9749755859375,3321.824951171875,3104.800048828125,3390.39990234375,59.5498046875,0.0,0.0,63.00709751674107,5.5492559116476565,5.010795501565286,5.099032088126373,51.01739015185893
2023-03-10,3312.89990234375,3337.25,3290.0,3331.0,3242.993896484375,1024404,3377.0142996651784,3378.071488395323,17.67241379310345,22.009954399615776,-19.920519249170006,-4.552585977613894,51.59963489684735,3480.2135694588733,3273.8150298714836,3347.4749755859375,3432.5,3366.9749755859375,3321.824951171875,3160.85009765625,3336.85009765625,47.25,0.0,0.0,61.52137974330357,5.683268317931269,5.131804295041614,5.099032088126373,48.48328697304616
2023-03-13,3333.0,3369.800048828125,3272.0,3281.949951171875,3195.239990234375,1901233,3362.346435546875,3365.255283432197,4.200065543901016,12.444270701246962,-22.28538199203789,-7.094588228603662,46.80156698253159,3455.949569511938,3268.743301581812,3338.4749755859375,3423.5,3372.25,3321.824951171875,3174.800048828125,3331.0,97.800048828125,32.550048828125,0.0,65.15352957589286,8.934939686801755,4.845718763951475,29.67362508448767,47.70451186540206
2023-03-14,3280.0,3304.39990234375,3209.39990234375,3214.949951171875,3130.01025390625,2670334,3345.4857177734375,3345.214572464154,2.2839707111625516,8.052150016055679,-26.290148132594965,-12.014298421671214,54.3219197848368,3454.129557343111,3236.841878203764,3307.1749267578125,3392.199951171875,3389.75,3333.824951171875,3176.0,3281.949951171875,95.0,0.0,0.0,67.35710797991071,8.642634379677963,4.68719174964777,29.673625084487675,46.98272960443556
2023-03-15,3250.0,3260.35009765625,3192.0,3198.89990234375,3114.384033203125,1780522,3331.0107073102677,3325.705949781434,2.649733076566804,3.044589777210129,-31.12691391051839,-14.510297333770275,64.31422361899658,3459.6391545482606,3202.3822600722747,3298.4749755859375,3383.5,3389.75,3333.824951171875,3198.14990234375,3214.949951171875,68.35009765625,0.0,0.0,68.2392578125,8.530908392093044,4.6265989831111405,29.67362508448767,47.463827785260726
2023-03-16,3208.0,3219.800048828125,3172.0,3185.0,3100.8515625,1901060,3314.6678466796875,3306.9451564772426,4.96278008140197,3.2988279563771137,-36.21482586722038,-15.263735870105968,70.43707281424066,3455.541992308169,3173.793701051206,3288.4749755859375,3373.5,3389.75,3333.824951171875,3187.949951171875,3198.89990234375,47.800048828125,0.0,0.0,68.02141462053571,8.558229204587988,3.276299665181433,44.63151509899917,47.21589053789611
2023-03-17,3150.5,3221.39990234375,3144.0,3179.300048828125,3095.302001953125,6739966,3298.871425083705,3289.9258087906937,13.527516931733235,7.046676696567341,-41.01231363431136,-14.392463301272961,74.40556745972258,3447.6825600031502,3150.06029016426,3274.4749755859375,3359.5,3407.699951171875,3351.77490234375,3219.25,3185.0,77.39990234375,1.599853515625,0.0,69.86070033482143,8.496484853568017,3.190041566693925,45.40650571476784,47.0233097630864
2023-03-20,3169.64990234375,3169.64990234375,3095.050048828125,3143.300048828125,3060.253173828125,2289468,3285.403564453125,3270.3757074623513,15.569543467128845,11.35328016008802,-45.8764074803653,-14.592281538161828,84.37368555463674,3454.1509355623984,3116.6561933438516,3245.5250244140625,3335.0250244140625,3411.550048828125,3355.625,3219.39990234375,3179.300048828125,84.25,0.0,0.0,69.84641810825893,8.498222218560384,3.190693867808761,45.40650571476784,47.319347130665236
2023-03-21,3143.300048828125,3156.75,3097.449951171875,3106.10009765625,3024.036376953125,1815297,3270.6357073102677,3248.4722928215383,3.565683223697168,10.887581207519753,-51.00505495748861,-15.385942431369912,96.43216473418286,3463.5000367786333,3077.771377841902,3240.0250244140625,3335.0250244140625,3411.550048828125,3355.625,3179.89990234375,3143.300048828125,59.300048828125,0.0,2.39990234375,67.50355747767857,8.581542804767027,3.5553785091104864,41.412184899885276,44.12493372132426
2023-03-22,3130.050048828125,3143.5,3106.10009765625,3130.800048828125,3048.083251953125,1123939,3252.4285714285716,3232.7826602890837,11.535982983416709,10.223736558080914,-55.12551428647167,-12.361377986949165,97.09723324453012,3446.623037917632,3058.2341049395113,3232.425048828125,3335.0250244140625,3413.25,3356.324951171875,3220.699951171875,3106.10009765625,37.39990234375,0.0,8.650146484375,64.73570033482143,8.948457573991083,2.9957135976363367,49.83806654157043,41.6255086192636
2023-03-23,3114.89990234375,3146.35009765625,3101.0,3124.64990234375,3042.095703125,1372218,3238.371425083705,3218.364959229706,9.55142395714342,8.217696721419104,-58.259639503830115,-9.40237565207535,100.52146172412837,3439.414348531962,3037.3285016354484,3232.425048828125,3335.0250244140625,3434.8125,3356.324951171875,3230.699951171875,3130.800048828125,45.35009765625,2.85009765625,0.0,63.1392822265625,9.497138504344099,2.7320717029689896,55.31891828410627,39.516315145203855
2023-03-24,3148.89990234375,3170.0,3106.0,3120.5,3038.0556640625,1329577,3222.539289202009,3205.3162979990784,8.21231338874227,9.766573443100805,-60.43955809126035,-6.539755762290696,100.37385677471364,3423.2870027514364,3021.7915756525817,3199.7249755859375,3335.0250244140625,3441.237548828125,3356.324951171875,3250.60009765625,3124.64990234375,64.0,23.64990234375,0.0,65.09999302455357,11.805997920223815,1.2124259394486183,81.37369081668348,38.51722316254411
2023-03-27,3135.0,3152.75,3106.0,3122.300048828125,3039.80810546875,1524217,3204.714285714286,3194.2474647762847,9.05466171165361,8.939466352513106,-61.619237124171455,-3.53903709873331,93.7590208618108,3392.2323274379073,3017.1962439906642,3177.7000732421875,3316.9749755859375,3464.5,3369.324951171875,3283.25,3120.5,46.75,0.0,0.0,63.953560965401785,6.773877507837398,1.2341598967974996,69.17696972586087,40.75685361614237
2023-03-28,3127.0,3149.550048828125,3110.14990234375,3115.89990234375,3033.5771484375,1303530,3185.1071428571427,3183.8011231186138,7.190845672281467,8.152606924225788,-62.02344667586277,-1.2126286550739565,79.56926719468528,3344.2456772465134,3025.968608467772,3158.2249755859375,3308.5250244140625,3477.0499877929688,3369.324951171875,3286.800048828125,3122.300048828125,39.400146484375,0.0,4.14990234375,62.114292689732146,6.9744590079064945,1.747924271494676,59.92094785326428,42.26458886283008
2023-03-29,3129.0,3150.0,3104.10009765625,3138.89990234375,3055.96923828125,1740616,3170.967843191964,3177.8142936819654,15.959910287761602,10.735139223898898,-61.19928748481492,2.472477573143564,67.14897059700387,3305.265784385972,3036.6699019979565,3158.2249755859375,3301.9749755859375,3477.0499877929688,3369.324951171875,3282.14990234375,3115.89990234375,45.89990234375,0.449951171875,0.0,61.13929966517857,7.138248679681412,1.7757985517283081,60.15729991936619,46.19732227934721
2023-03-31,3189.949951171875,3213.0,3152.0,3205.89990234375,3121.199462890625,2382581,3162.0321219308034,3181.559041503537,40.345715565286625,21.165490508443238,-58.042216114969435,9.471214109536433,50.466205920883226,3262.9645337725697,3061.099710089037,3154.0250244140625,3273.7249755859375,3473.2000122070312,3369.324951171875,3274.300048828125,3138.89990234375,74.10009765625,63.0,0.0,63.057163783482146,14.057522919288154,1.7217881884428712,78.176636778531,51.41715118580469
2023-04-03,3224.949951171875,3224.949951171875,3173.75,3200.0,3115.455322265625,1521830,3156.178553989955,3184.017835969732,50.131370721996696,35.47899885834831,-53.71236809287376,12.98954406628701,38.91852199827207,3234.0155979864994,3078.341509993411,3161.199951171875,3273.7249755859375,3466.5,3369.324951171875,3255.050048828125,3205.89990234375,51.199951171875,0.0,21.75,59.728585379464285,10.948311803884058,4.41879245891186,42.49023910627262,52.332623615932185
2023-04-05,3185.5,3264.35009765625,3185.5,3239.800048828125,3154.20361328125,2655065,3157.9535609654017,3191.4554643508513,85.49908933986875,58.658725209050694,-47.97479732841076,17.212712293389004,42.23089990157998,3242.4153607685616,3073.491761162242,3182.675048828125,3264.5,3474.0,3369.324951171875,3258.14990234375,3200.0,78.85009765625,39.400146484375,0.0,58.575020926339285,15.968526844592587,4.505815251660799,55.985738340424405,54.21206027707053
2023-04-06,3225.0,3257.35009765625,3215.0,3220.699951171875,3135.6083984375,1703464,3159.5107073102677,3195.354729260321,74.21728653564121,69.94924886583556,-42.10848856829655,17.59892628034261,44.21224728492584,3247.935201880119,3071.086212740416,3182.675048828125,3250.0,3470.8250122070312,3369.324951171875,3208.699951171875,3239.800048828125,42.35009765625,0.0,29.5,56.71787806919643,16.49139258954074,8.368481412359372,32.67478820110074,54.426429071114306
2023-04-10,3220.0,3272.0,3215.0,3263.39990234375,3177.179931640625,2203187,3165.1107003348216,3204.4274190047786,95.13981349003224,84.9520631218474,-35.52129091342954,19.76159296460105,51.973083585800524,3269.056867506423,3061.1645331632203,3188.050048828125,3250.0,3445.5,3369.324951171875,3199.85009765625,3220.699951171875,57.0,14.64990234375,0.0,57.37501743861607,18.12633790997452,8.27263379707627,37.326090660820945,53.90461303981588
2023-04-11,3264.0,3272.949951171875,3192.14990234375,3213.800048828125,3128.890625,2348779,3167.5749860491073,3205.677102981225,66.75102034094621,78.70270678887323,-29.966965698823458,16.662975643818243,53.49328902216178,3274.561564093431,3060.5884080047836,3188.5250244140625,3250.0,3437.449951171875,3369.324951171875,3222.85009765625,3263.39990234375,80.800048828125,0.949951171875,0.0,57.617885044642854,17.96936477766613,8.23776346533335,37.13341355870348,53.31367788581127
2023-04-12,3227.949951171875,3260.949951171875,3199.0,3241.64990234375,3156.004638671875,2417727,3174.5999755859375,3210.4734762295616,82.16521434294872,81.35201605797573,-24.686352653262432,15.841839136683078,56.43705109397446,3287.4740777738866,3061.7258733979884,3188.5250244140625,3250.0,3428.4249267578125,3369.324951171875,3298.699951171875,3213.800048828125,61.949951171875,0.0,6.85009765625,56.0250244140625,18.48025600904411,9.34531993193262,32.829279424398635,52.41530457935634
2023-04-13,3210.0,3230.0,3180.0,3188.85009765625,3104.599853515625,4174070,3180.5106898716517,3207.5903590864536,51.09050456690051,66.6689130835985,-21.00516511109694,11.043562626496477,52.935774340874836,3286.3822385534013,3074.639141189902,3188.5250244140625,3250.0,3424.199951171875,3369.324951171875,3297.050048828125,3241.64990234375,61.64990234375,0.0,0.0,56.19287109375,18.425055953405057,9.012346368645735,34.306125172770265,51.9077288845624
2023-04-17,3134.10009765625,3163.39990234375,3070.25,3139.5,3056.553466796875,5505048,3181.1321149553573,3198.5116445415933,34.16379708018823,55.8065053300125,-19.476068563475227,4.587289642865134,52.35520189333149,3285.8425187420203,3076.4217111686944,3171.5999755859375,3237.5999755859375,3420.9249267578125,3387.5,3303.35009765625,3188.85009765625,118.60009765625,0.0,0.0,61.992885044642854,16.701219718024596,7.172482081172009,39.913113253233504,51.19880364968119
2023-04-18,3154.949951171875,3156.85009765625,3110.60009765625,3130.75,3048.03515625,2617302,3181.5678362165177,3189.476758602714,29.847071817348564,38.36712448814578,-19.36603409093559,0.33010341761891837,51.8721300391776,3285.312096294873,3077.8235761381625,3171.5999755859375,3233.125,3406.7999267578125,3387.5,3293.5,3139.5,46.25,0.0,40.35009765625,62.057163783482146,16.35587081008687,11.80939952329648,16.142118406730184,48.400460801297186
2023-04-19,3130.75,3140.0,3071.5,3089.60009765625,3007.971923828125,3298034,3179.3607003348216,3176.159870476519,9.54617775898846,24.519015552175095,-20.859284506979474,-4.479751248131652,55.21978213322866,3289.8002646012787,3068.9211360683644,3171.5999755859375,3227.625,3406.7999267578125,3387.5,3328.89990234375,3130.75,68.5,0.0,0.0,62.378592354910715,13.563484648471725,11.748547261728838,7.170255604851228,43.10021542902346
2023-04-20,3090.0,3113.0,3078.0,3104.800048828125,3022.770263671875,2419999,3178.1107003348216,3166.6452275900665,17.044922126709857,18.812723901015634,-22.707009984087016,-5.543176431322628,56.786654856760215,3291.684010048342,3064.5373906213013,3171.5999755859375,3220.0250244140625,3402.1874389648438,3387.5,3320.35009765625,3089.60009765625,35.0,0.0,6.5,61.539306640625,13.748466240283827,12.663230289239452,4.108921779527817,38.45249771857109
2023-04-21,3110.0,3164.449951171875,3100.800048828125,3160.85009765625,3077.33984375,1929184,3181.3214285714284,3165.872543598891,44.69665489925433,23.762584928317555,-23.29605630045323,-1.7671389490986513,54.211009642862734,3289.743447857154,3072.899409285703,3171.5999755859375,3220.0250244140625,3389.9874877929688,3387.5,3316.199951171875,3104.800048828125,63.64990234375,51.449951171875,0.0,63.271432059151785,19.180389814667564,11.848068359371231,23.630956505055135,35.86035547941329
2023-04-24,3151.10009765625,3180.949951171875,3126.14990234375,3174.800048828125,3090.921142578125,1640676,3183.885724748884,3167.062877629455,51.5787242294272,37.773433751797135,-22.737595048769666,1.6753837550506923,52.88283148938571,3289.6513877276557,3078.1200617701124,3171.5999755859375,3187.324951171875,3380.9874877929688,3387.5,3289.5,3160.85009765625,54.800048828125,0.0,25.349853515625,63.907156808035715,18.939299673751574,14.563543129954711,13.060851490825698,32.49632344880326
2023-04-25,3183.0,3191.199951171875,3147.5,3176.0,3092.08935546875,2024090,3181.750017438616,3168.254493945528,52.17070817660513,49.48202910176223,-21.4611559010678,3.829317443105598,52.52795846168094,3286.805934361978,3076.694100515254,3165.5999755859375,3171.5999755859375,3349.6874389648438,3387.5,3324.0,3174.800048828125,43.699951171875,0.0,21.35009765625,61.7357177734375,12.316319004749204,17.546006932429574,17.5126610655916,28.163182326450446
2023-04-26,3181.0,3208.39990234375,3181.0,3198.14990234375,3113.654052734375,2000029,3181.6178676060267,3172.240548398624,63.09814166422767,55.61585802342001,-19.31322139351521,6.4438035226577774,52.480819451045676,3286.579506508118,3076.6562287039355,3150.125,3171.5999755859375,3340.9874877929688,3383.5,3305.60009765625,3176.0,32.39990234375,0.0,33.5,60.392857142857146,12.590177548418097,19.32586002180662,21.104381953956626,26.635621101285015
2023-04-27,3185.0,3199.199951171875,3170.64990234375,3187.949951171875,3103.723388671875,2434446,3177.914289202009,3174.335135435058,58.06609744670037,57.77831576251106,-16.985979854364935,6.98172461745083,49.821196834194545,3277.556682870398,3078.27189553362,3139.324951171875,3171.5999755859375,3330.9874877929688,3373.5,3288.89990234375,3198.14990234375,28.550048828125,0.0,0.0,56.799996512276785,8.431817002590309,20.548309421243612,41.80966032186947,25.623044099959664
2023-04-28,3200.39990234375,3227.25,3196.25,3219.25,3134.196533203125,2931312,3177.810721261161,3180.323784043717,73.50766447578407,64.89063452890404,-13.989508864597019,8.989412969303748,49.726830283373445,3277.2643818279075,3078.357060694414,3149.375,3171.5999755859375,3316.9874877929688,3359.5,3232.300048828125,3187.949951171875,39.300048828125,28.050048828125,0.0,56.58213588169643,12.005285014143299,16.90338483766796,16.943359375,24.49937061238104
2023-05-02,3235.0,3235.0,3210.0,3219.39990234375,3134.3427734375,2321159,3174.6678641183034,3185.533933150388,73.58161730255257,68.38512640834568,-10.79117112240807,9.595013226566845,45.07405513396386,3264.815974386231,3084.5197538503758,3153.25,3171.5999755859375,3290.2750244140625,3335.0250244140625,3274.89990234375,3219.25,25.0,0.0,13.75,54.296421595982146,10.583432415609842,19.423819700447137,29.460835836103684,23.93756669632981
2023-05-03,3216.0,3216.0,3173.14990234375,3179.89990234375,3095.88623046875,2468285,3172.246425083705,3184.7827290428363,57.49865255336337,68.19597811056668,-8.53824245917594,6.758785989696385,43.69974036774489,3259.645905819195,3084.8469443482154,3156.5,3171.5999755859375,3287.5250244140625,3335.0250244140625,3236.449951171875,3219.39990234375,46.25,0.0,0.0,51.828560965401785,10.956452046511894,20.34870125303788,30.002246328757202,23.428197608476506
2023-05-04,3180.14990234375,3224.449951171875,3178.0,3220.699951171875,3135.6083984375,1953253,3170.75,3189.5716919933748,91.3201524563733,74.13347410409642,-6.06567285964322,7.417708798598161,41.440621569498916,3253.631243138998,3087.868756861002,3167.9000244140625,3171.5999755859375,3283.7250366210938,3335.0250244140625,3209.300048828125,3179.89990234375,46.449951171875,8.449951171875,0.0,50.72141810825893,12.385575174596168,19.828204178755943,23.103867827868847,22.733525351581516
2023-05-05,3220.0,3244.0,3210.050048828125,3230.699951171875,3145.343994140625,1710027,3173.739275251116,3195.0554598838416,92.3452956384892,80.38803354940863,-3.4211189737529963,7.933661657670669,44.26016518429218,3262.2596056197003,3085.2189448825316,3185.074951171875,3171.5999755859375,3283.7250366210938,3335.0250244140625,3246.89990234375,3220.699951171875,33.949951171875,0.0,32.050048828125,48.742850167410715,12.888329976280003,25.329736575662498,32.55373105406385,22.60835434310249
2023-05-08,3245.0,3254.85009765625,3231.300048828125,3250.60009765625,3164.71875,928235,3181.6749965122767,3202.4614115868294,97.68203014106487,93.78249274530913,-0.4416002992267174,8.938556023578837,47.49097690154085,3276.6569503153582,3086.693042709195,3201.175048828125,3171.5999755859375,3267.375,3335.0250244140625,3243.699951171875,3230.699951171875,24.150146484375,0.0,21.25,41.996425083705354,14.958747933659522,33.013030661772916,37.635216489205604,22.44564743138621
2023-05-09,3252.60009765625,3298.0,3246.0,3283.25,3196.506103515625,1107375,3192.567853655134,3213.2332233752522,93.4878587196468,94.50506149973364,3.2003383320922216,10.925815893956816,52.17063194002841,3296.909117535191,3088.226589775077,3234.324951171875,3184.125,3247.3375244140625,3335.0250244140625,3251.050048828125,3250.60009765625,52.0,43.14990234375,0.0,42.407139369419646,22.08183666797571,25.896919765029537,7.951608963398179,21.86061104257678
2023-05-10,3290.0,3306.5,3266.050048828125,3286.800048828125,3199.962158203125,1559987,3206.653564453125,3223.042133435635,91.37857716766959,94.18282200946044,6.989248261694443,11.366729788806666,48.74006346968424,3304.1336913924933,3109.1734375137567,3238.574951171875,3188.375,3233.375,3335.0250244140625,3216.300048828125,3283.25,40.449951171875,0.0,20.050048828125,40.403564453125,23.176854264876116,30.72572771744338,14.004660212832398,22.34878280028972
2023-05-11,3309.0,3309.699951171875,3272.0,3282.14990234375,3195.4345703125,1719623,3219.3214111328125,3230.9231692900507,86.81184216984903,90.55942601905515,10.433607150553872,10.33307666657829,42.93253819665803,3305.1864875261285,3133.4563347394965,3241.4249267578125,3189.9749755859375,3230.0999755859375,3335.0250244140625,3174.89990234375,3286.800048828125,37.699951171875,0.0,5.949951171875,40.59641810825893,23.06675240693465,30.48298489536551,13.849241587432227,23.04451992942575
2023-05-12,3279.14990234375,3290.0,3260.0,3274.300048828125,3187.792236328125,1027479,3227.424979073661,3236.706753228461,80.71376032326843,86.30139322026236,13.203204109961327,8.30879087822236,41.737313672768956,3310.899606419199,3143.9503517281228,3241.4249267578125,3189.9749755859375,3213.875,3335.0250244140625,3210.39990234375,3282.14990234375,30.0,0.0,0.0,38.19285365513393,14.896186575140938,32.40134950831708,37.01072906268885,24.000217969256735
2023-05-15,3284.0,3292.0,3248.35009765625,3255.050048828125,3169.05078125,1150390,3233.1571219308034,3239.152525975083,66.30707842455496,77.94422697255749,14.908540606894702,5.116009490800126,39.39914125904683,3311.9554044488973,3154.3588394127096,3241.4249267578125,3189.9749755859375,3217.4624633789062,3335.0250244140625,3227.699951171875,3274.300048828125,43.64990234375,2.0,0.0,37.396414620535715,15.595441276591776,28.249489381942304,28.860914854446268,25.12879392380106
2023-05-16,3256.199951171875,3285.0,3250.449951171875,3258.14990234375,3172.069091796875,986306,3239.024972098214,3241.685509490905,62.92698257744286,69.98260710842209,15.892679119906498,2.952415539035391,36.220966604027254,3311.466905306269,3166.5830388901595,3243.8499755859375,3189.9749755859375,3223.5875244140625,3335.0250244140625,3258.199951171875,3255.050048828125,34.550048828125,0.0,2.099853515625,36.742850167410715,15.872845615197473,25.009705825678623,22.34904595838344,25.474249987571902
2023-05-17,3255.949951171875,3280.0,3198.25,3208.699951171875,3123.92529296875,1588815,3239.778547014509,3237.287435048368,27.364282967751677,52.19944798991651,15.260581400661096,-1.8962931577362099,35.40571965644359,3310.589986327396,3168.967107701622,3253.9749755859375,3189.9749755859375,3216.3375244140625,3335.0250244140625,3238.5,3258.14990234375,81.75,0.0,0.0,40.267857142857146,14.48335296563193,16.878031457871394,7.635755041619935,24.512205208119287
2023-05-18,3225.949951171875,3228.949951171875,3195.0,3199.85009765625,3115.30908203125,1369364,3240.6285574776784,3232.2957900627525,19.55341322953859,36.614892924911054,13.522793695184667,-5.213363116429285,34.18761276925831,3309.003783016195,3172.253331939162,3252.3499755859375,3189.9749755859375,3219.0250244140625,3335.0250244140625,3216.35009765625,3208.699951171875,33.949951171875,0.0,0.0,40.653564453125,14.345939796794665,16.717898387037273,7.635755041619942,22.071211973815743
2023-05-19,3210.0,3234.5,3203.050048828125,3222.85009765625,3137.70166015625,1152449,3240.8857073102677,3231.0363644085523,36.39705422226354,27.77158347318461,11.745839947583834,-5.3308612428025,34.02760465187497,3308.9409166140176,3172.8304980065177,3252.3499755859375,3189.9749755859375,3219.2625122070312,3335.0250244140625,3189.64990234375,3199.85009765625,34.64990234375,0.0,8.050048828125,40.3214111328125,9.49510658937778,18.281664447271005,31.632754744243684,23.120454500190295
2023-05-22,3230.0,3308.449951171875,3217.050048828125,3298.699951171875,3211.54736328125,1333243,3246.5499965122767,3240.0581759769952,91.94434561217503,49.298271021325725,11.676529274376504,-0.2079320196219907,36.6732778279627,3319.896552168202,3173.2034408563513,3252.3499755859375,3189.9749755859375,3219.2625122070312,3335.0250244140625,3197.35009765625,3222.85009765625,91.39990234375,73.949951171875,0.0,45.064261300223215,20.2171300981168,14.178158128447679,17.557555935830326,22.27022022159934
2023-05-23,3306.0,3327.949951171875,3290.10009765625,3297.050048828125,3209.94091796875,1687418,3254.9178641183034,3247.657092357146,79.39318945937366,69.24486309793741,12.474434079158636,2.3937144143463964,33.52588472053792,3321.9696335593794,3187.8660946772275,3261.4749755859375,3199.0999755859375,3219.2625122070312,3335.0250244140625,3215.449951171875,3298.699951171875,37.849853515625,0.0,73.050048828125,44.46425083705357,20.489944535912823,26.104438146679023,12.049722064165975,20.987897059842823
2023-05-24,3276.0,3317.199951171875,3276.0,3303.35009765625,3216.074951171875,1016555,3260.821446010045,3255.0828263970266,81.49690669399133,84.27814725518002,13.774000826051488,3.8987002406785543,34.304841632680045,3329.431129275405,3192.2117627446846,3261.4749755859375,3199.7249755859375,3204.5999755859375,3322.625,3302.25,3297.050048828125,41.199951171875,0.0,0.0,44.08925083705357,19.2952527712801,26.326468780431085,15.411991853883155,20.438477347415272
2023-05-25,3294.0,3306.0,3267.10009765625,3293.5,3206.48486328125,1374917,3265.3071637834823,3260.2051162107564,74.08803021872583,78.32604212403028,14.977989449672922,3.6119658708643065,34.16877591417443,3333.644715611831,3196.9696119551336,3261.4749755859375,3199.7249755859375,3202.3624877929688,3322.625,3272.300048828125,3303.35009765625,38.89990234375,0.0,0.0,44.442818777901785,19.14174804367539,20.96593760557561,4.548229428776051,18.43808437418043
2023-05-26,3293.5,3338.64990234375,3291.0,3328.89990234375,3240.949462890625,1791115,3270.9000069754466,3269.364421028489,93.21266506908682,82.93253399393467,16.736488171711333,5.275496166115229,37.79233570152216,3346.484678378491,3195.315335572402,3266.824951171875,3208.324951171875,3199.6124877929688,3322.625,3308.85009765625,3293.5,47.64990234375,32.64990234375,0.0,46.121372767857146,23.50161676719157,16.911891481497165,16.30574916966833,16.91455099421348
2023-05-29,3360.800048828125,3372.0,3312.0,3320.35009765625,3232.625732421875,1210372,3273.5500139508927,3276.162511245524,70.81926421257062,79.3733198334611,18.40830910810514,5.015462809181418,39.96331193843201,3353.476637827757,3193.6233900740285,3283.5,3236.4000244140625,3195.8125,3322.625,3319.949951171875,3328.89990234375,60.0,33.35009765625,0.0,46.692801339285715,21.714872390900343,16.70492300429646,13.040020997171215,17.278008996625843
2023-05-30,3315.0,3326.949951171875,3301.35009765625,3316.199951171875,3228.5849609375,1344224,3275.6500069754466,3281.500836569038,68.47454868467514,77.50215932211087,19.73221556660277,3.9717193754928886,41.457648496351,3358.5653039681483,3192.734709982745,3283.5,3249.074951171875,3195.8125,3322.625,3322.89990234375,3320.35009765625,25.599853515625,0.0,0.0,45.632080078125,22.219636293597418,13.954766375998098,22.847287882229274,17.90962525872562
2023-05-31,3309.0,3327.699951171875,3265.14990234375,3289.5,3202.5908203125,5815424,3276.1750139508927,3282.567391693166,53.389830508474574,64.22788113524012,20.096458304454814,1.0927282135561427,41.59261293459589,3359.3602398200846,3192.9897880817007,3287.5250244140625,3259.75,3179.4624633789062,3322.625,3329.25,3316.199951171875,62.550048828125,0.75,0.0,47.40708705357143,21.500695968971257,12.535791638955429,26.339099478431528,18.80175796522557
2023-06-01,3314.0,3340.0,3297.5,3324.0,3236.178955078125,1177314,3279.72501046317,3288.09173946741,72.88135593220339,64.91524504178437,20.5592737706248,1.3884463985099558,43.49763035324472,3366.720271169659,3192.7297497566806,3294.5250244140625,3271.324951171875,3168.5999755859375,3322.625,3271.949951171875,3289.5,50.5,0.0,32.35009765625,48.871372767857146,20.85649139333733,16.88836316405469,10.513030917231372,16.909065240550035
2023-06-02,3326.25,3335.89990234375,3297.449951171875,3305.60009765625,3218.265380859375,2030661,3283.3357282366073,3290.426187225922,62.48593087923729,62.91903910663842,20.553485291021225,-0.017365438810720946,43.38974927536234,3370.115226787332,3196.5562296858825,3318.574951171875,3271.324951171875,3160.8624877929688,3322.625,3272.39990234375,3324.0,38.449951171875,0.0,0.0,48.499947684151785,20.721664645343115,17.01769859638765,9.814596036585375,15.548613896417114
2023-06-05,3315.0,3327.0,3285.050048828125,3288.89990234375,3202.006591796875,1861468,3285.532156808036,3290.2226825749663,53.05079228460452,62.80602636534841,19.837529169573024,-2.1478683643446104,42.79091247642187,3371.1139817608796,3199.950331855192,3318.574951171875,3272.574951171875,3155.4624633789062,3322.625,3259.89990234375,3305.60009765625,41.949951171875,0.0,0.0,49.028512137276785,20.498269423590546,16.528311845920904,10.721912316918651,14.7181043505982
2023-06-06,3280.0,3288.85009765625,3220.60009765625,3232.300048828125,3146.90185546875,2022849,3287.2178780691966,3282.4996647420544,21.073473914194917,45.536732359345585,17.47209864713701,-7.096291567308036,39.898423709007474,3367.0147254872113,3207.421030651182,3296.300048828125,3272.574951171875,3160.4874877929688,3322.625,3340.550048828125,3288.89990234375,68.2998046875,0.0,0.0,48.067783900669646,20.907967242768557,16.858662334444325,10.721912316918655,14.93854415597668
